ProductID,Name,,,OrderDate,sum(salesorderdetail.OrderQty),,
860,"Half-Finger Gloves, L",2013-11-03,1,,,,
860,"Half-Finger Gloves, L",2013-11-04,1,,,,
860,"Half-Finger Gloves, L",2013-11-05,3,,,,
860,"Half-Finger Gloves, L",2013-11-06,1,,,,
860,"Half-Finger Gloves, L",2013-11-08,1,,,,
860,"Half-Finger Gloves, L",2013-11-09,2,,,,
860,"Half-Finger Gloves, L",2013-11-10,1,,,,
860,"Half-Finger Gloves, L",2013-11-11,2,,,,
860,"Half-Finger Gloves, L",2013-11-12,1,,,,
860,"Half-Finger Gloves, L",2013-11-13,1,,,,
860,"Half-Finger Gloves, L",2013-11-14,1,,,,
860,"Half-Finger Gloves, L",2013-11-15,1,,,,
860,"Half-Finger Gloves, L",2013-11-16,1,,,,
860,"Half-Finger Gloves, L",2013-11-17,1,,,,
860,"Half-Finger Gloves, L",2013-11-18,1,,,,
860,"Half-Finger Gloves, L",2013-11-19,1,,,,
860,"Half-Finger Gloves, L",2013-11-20,2,,,,
860,"Half-Finger Gloves, L",2013-11-21,2,,,,
860,"Half-Finger Gloves, L",2013-11-22,2,,,,
860,"Half-Finger Gloves, L",2013-11-23,1,,,,
860,"Half-Finger Gloves, L",2013-11-24,1,,,,
860,"Half-Finger Gloves, L",2013-11-25,1,,,,
860,"Half-Finger Gloves, L",2013-11-26,2,,,,
860,"Half-Finger Gloves, L",2013-11-28,1,,,,
860,"Half-Finger Gloves, L",2013-12-01,2,,,,
860,"Half-Finger Gloves, L",2013-12-02,1,,,,
860,"Half-Finger Gloves, L",2013-12-03,2,,,,
860,"Half-Finger Gloves, L",2013-12-04,2,,,,
860,"Half-Finger Gloves, L",2013-12-06,4,,,,
860,"Half-Finger Gloves, L",2013-12-07,1,,,,
860,"Half-Finger Gloves, L",2013-12-09,1,,,,
860,"Half-Finger Gloves, L",2013-12-10,1,,,,
860,"Half-Finger Gloves, L",2013-12-13,2,,,,
860,"Half-Finger Gloves, L",2013-12-14,2,,,,
860,"Half-Finger Gloves, L",2013-12-15,2,,,,
860,"Half-Finger Gloves, L",2013-12-16,2,,,,
860,"Half-Finger Gloves, L",2013-12-18,3,,,,
860,"Half-Finger Gloves, L",2013-12-20,1,,,,
860,"Half-Finger Gloves, L",2013-12-21,1,,,,
860,"Half-Finger Gloves, L",2013-12-23,5,,,,
860,"Half-Finger Gloves, L",2013-12-25,1,,,,
860,"Half-Finger Gloves, L",2013-12-27,1,,,,
860,"Half-Finger Gloves, L",2013-12-28,2,,,,
860,"Half-Finger Gloves, L",2013-12-30,2,,,,
860,"Half-Finger Gloves, L",2013-12-31,1,,,,
860,"Half-Finger Gloves, L",2014-01-02,2,,,,
860,"Half-Finger Gloves, L",2014-01-03,2,,,,
860,"Half-Finger Gloves, L",2014-01-04,3,,,,
860,"Half-Finger Gloves, L",2014-01-05,2,,,,
860,"Half-Finger Gloves, L",2014-01-06,1,,,,
860,"Half-Finger Gloves, L",2014-01-09,1,,,,
860,"Half-Finger Gloves, L",2014-01-10,1,,,,
860,"Half-Finger Gloves, L",2014-01-11,1,,,,
860,"Half-Finger Gloves, L",2014-01-13,2,,,,
860,"Half-Finger Gloves, L",2014-01-14,2,,,,
860,"Half-Finger Gloves, L",2014-01-15,1,,,,
860,"Half-Finger Gloves, L",2014-01-16,3,,,,
860,"Half-Finger Gloves, L",2014-01-17,2,,,,
860,"Half-Finger Gloves, L",2014-01-18,3,,,,
860,"Half-Finger Gloves, L",2014-01-19,1,,,,
860,"Half-Finger Gloves, L",2014-01-20,2,,,,
860,"Half-Finger Gloves, L",2014-01-21,5,,,,
860,"Half-Finger Gloves, L",2014-01-24,3,,,,
860,"Half-Finger Gloves, L",2014-01-25,1,,,,
860,"Half-Finger Gloves, L",2014-01-26,1,,,,
860,"Half-Finger Gloves, L",2014-01-28,2,,,,
860,"Half-Finger Gloves, L",2014-01-29,3,,,,
860,"Half-Finger Gloves, L",2014-01-30,1,,,,
860,"Half-Finger Gloves, L",2014-01-31,1,,,,
860,"Half-Finger Gloves, L",2014-02-01,1,,,,
860,"Half-Finger Gloves, L",2014-02-05,2,,,,
860,"Half-Finger Gloves, L",2014-02-06,3,,,,
860,"Half-Finger Gloves, L",2014-02-07,2,,,,
860,"Half-Finger Gloves, L",2014-02-08,1,,,,
860,"Half-Finger Gloves, L",2014-02-10,2,,,,
860,"Half-Finger Gloves, L",2014-02-12,1,,,,
860,"Half-Finger Gloves, L",2014-02-14,1,,,,
860,"Half-Finger Gloves, L",2014-02-15,1,,,,
860,"Half-Finger Gloves, L",2014-02-16,1,,,,
860,"Half-Finger Gloves, L",2014-02-17,1,,,,
860,"Half-Finger Gloves, L",2014-02-20,1,,,,
860,"Half-Finger Gloves, L",2014-02-21,1,,,,
860,"Half-Finger Gloves, L",2014-02-22,2,,,,
860,"Half-Finger Gloves, L",2014-02-26,2,,,,
860,"Half-Finger Gloves, L",2014-02-27,1,,,,
860,"Half-Finger Gloves, L",2014-02-28,1,,,,
860,"Half-Finger Gloves, L",2014-03-01,50,,,,
860,"Half-Finger Gloves, L",2014-03-02,1,,,,
860,"Half-Finger Gloves, L",2014-03-03,1,,,,
860,"Half-Finger Gloves, L",2014-03-05,1,,,,
860,"Half-Finger Gloves, L",2014-03-06,2,,,,
860,"Half-Finger Gloves, L",2014-03-07,1,,,,
860,"Half-Finger Gloves, L",2014-03-09,2,,,,
860,"Half-Finger Gloves, L",2014-03-10,2,,,,
860,"Half-Finger Gloves, L",2014-03-12,2,,,,
860,"Half-Finger Gloves, L",2014-03-13,1,,,,
860,"Half-Finger Gloves, L",2014-03-14,2,,,,
860,"Half-Finger Gloves, L",2014-03-15,2,,,,
860,"Half-Finger Gloves, L",2014-03-17,2,,,,
860,"Half-Finger Gloves, L",2014-03-18,3,,,,
860,"Half-Finger Gloves, L",2014-03-19,2,,,,
860,"Half-Finger Gloves, L",2014-03-20,2,,,,
860,"Half-Finger Gloves, L",2014-03-22,2,,,,
860,"Half-Finger Gloves, L",2014-03-23,3,,,,
860,"Half-Finger Gloves, L",2014-03-24,3,,,,
860,"Half-Finger Gloves, L",2014-03-25,2,,,,
860,"Half-Finger Gloves, L",2014-03-26,1,,,,
860,"Half-Finger Gloves, L",2014-03-28,6,,,,
860,"Half-Finger Gloves, L",2014-03-31,47,,,,
860,"Half-Finger Gloves, L",2014-04-03,1,,,,
860,"Half-Finger Gloves, L",2014-04-04,3,,,,
860,"Half-Finger Gloves, L",2014-04-05,2,,,,
860,"Half-Finger Gloves, L",2014-04-06,1,,,,
860,"Half-Finger Gloves, L",2014-04-07,4,,,,
860,"Half-Finger Gloves, L",2014-04-09,1,,,,
860,"Half-Finger Gloves, L",2014-04-10,1,,,,
860,"Half-Finger Gloves, L",2014-04-11,1,,,,
860,"Half-Finger Gloves, L",2014-04-12,1,,,,
860,"Half-Finger Gloves, L",2014-04-13,1,,,,
860,"Half-Finger Gloves, L",2014-04-14,1,,,,
860,"Half-Finger Gloves, L",2014-04-15,2,,,,
860,"Half-Finger Gloves, L",2014-04-16,1,,,,
860,"Half-Finger Gloves, L",2014-04-17,2,,,,
860,"Half-Finger Gloves, L",2014-04-18,6,,,,
860,"Half-Finger Gloves, L",2014-04-19,3,,,,
860,"Half-Finger Gloves, L",2014-04-20,1,,,,
860,"Half-Finger Gloves, L",2014-04-21,1,,,,
860,"Half-Finger Gloves, L",2014-04-22,1,,,,
860,"Half-Finger Gloves, L",2014-04-23,1,,,,
860,"Half-Finger Gloves, L",2014-04-24,3,,,,
860,"Half-Finger Gloves, L",2014-04-25,2,,,,
860,"Half-Finger Gloves, L",2014-04-26,4,,,,
860,"Half-Finger Gloves, L",2014-04-27,3,,,,
860,"Half-Finger Gloves, L",2014-04-28,1,,,,
860,"Half-Finger Gloves, L",2014-04-29,1,,,,
860,"Half-Finger Gloves, L",2014-04-30,2,,,,
860,"Half-Finger Gloves, L",2014-05-01,44,,,,
860,"Half-Finger Gloves, L",2014-05-02,2,,,,
860,"Half-Finger Gloves, L",2014-05-03,1,,,,
860,"Half-Finger Gloves, L",2014-05-04,2,,,,
860,"Half-Finger Gloves, L",2014-05-06,2,,,,
860,"Half-Finger Gloves, L",2014-05-07,3,,,,
860,"Half-Finger Gloves, L",2014-05-08,3,,,,
860,"Half-Finger Gloves, L",2014-05-09,3,,,,
860,"Half-Finger Gloves, L",2014-05-10,2,,,,
860,"Half-Finger Gloves, L",2014-05-11,2,,,,
860,"Half-Finger Gloves, L",2014-05-12,1,,,,
860,"Half-Finger Gloves, L",2014-05-13,2,,,,
860,"Half-Finger Gloves, L",2014-05-14,2,,,,
860,"Half-Finger Gloves, L",2014-05-15,2,,,,
860,"Half-Finger Gloves, L",2014-05-16,1,,,,
860,"Half-Finger Gloves, L",2014-05-17,4,,,,
860,"Half-Finger Gloves, L",2014-05-18,2,,,,
860,"Half-Finger Gloves, L",2014-05-20,2,,,,
860,"Half-Finger Gloves, L",2014-05-21,3,,,,
860,"Half-Finger Gloves, L",2014-05-22,1,,,,
860,"Half-Finger Gloves, L",2014-05-24,1,,,,
860,"Half-Finger Gloves, L",2014-05-25,1,,,,
860,"Half-Finger Gloves, L",2014-05-26,2,,,,
860,"Half-Finger Gloves, L",2014-05-27,2,,,,
860,"Half-Finger Gloves, L",2014-05-29,2,,,,
860,"Half-Finger Gloves, L",2014-05-30,1,,,,
860,"Half-Finger Gloves, L",2014-06-02,1,,,,
860,"Half-Finger Gloves, L",2014-06-04,1,,,,
860,"Half-Finger Gloves, L",2014-06-14,2,,,,
860,"Half-Finger Gloves, L",2014-06-18,2,,,,
860,"Half-Finger Gloves, L",2014-06-20,1,,,,
860,"Half-Finger Gloves, L",2014-06-23,1,,,,
860,"Half-Finger Gloves, L",2014-06-26,4,,,,
860,"Half-Finger Gloves, L",2014-06-28,1,,,,
860,"Half-Finger Gloves, L",2014-06-29,2,,,,
860,"Half-Finger Gloves, L",2014-06-30,1,,,,
859,"Half-Finger Gloves, M",2012-05-30,102,,,,
859,"Half-Finger Gloves, M",2012-06-30,128,,,,
859,"Half-Finger Gloves, M",2012-07-31,114,,,,
859,"Half-Finger Gloves, M",2012-08-30,69,,,,
859,"Half-Finger Gloves, M",2012-09-30,82,,,,
859,"Half-Finger Gloves, M",2012-10-30,68,,,,
859,"Half-Finger Gloves, M",2012-11-30,46,,,,
859,"Half-Finger Gloves, M",2012-12-31,57,,,,
859,"Half-Finger Gloves, M",2013-01-28,46,,,,
859,"Half-Finger Gloves, M",2013-02-28,88,,,,
859,"Half-Finger Gloves, M",2013-03-30,130,,,,
859,"Half-Finger Gloves, M",2013-04-30,129,,,,
859,"Half-Finger Gloves, M",2013-05-30,190,,,,
859,"Half-Finger Gloves, M",2013-06-01,1,,,,
859,"Half-Finger Gloves, M",2013-06-04,1,,,,
859,"Half-Finger Gloves, M",2013-06-11,1,,,,
859,"Half-Finger Gloves, M",2013-06-13,1,,,,
859,"Half-Finger Gloves, M",2013-06-30,280,,,,
859,"Half-Finger Gloves, M",2013-07-01,2,,,,
859,"Half-Finger Gloves, M",2013-07-02,1,,,,
859,"Half-Finger Gloves, M",2013-07-05,2,,,,
859,"Half-Finger Gloves, M",2013-07-07,1,,,,
859,"Half-Finger Gloves, M",2013-07-08,1,,,,
859,"Half-Finger Gloves, M",2013-07-10,1,,,,
859,"Half-Finger Gloves, M",2013-07-11,2,,,,
859,"Half-Finger Gloves, M",2013-07-12,1,,,,
859,"Half-Finger Gloves, M",2013-07-13,2,,,,
859,"Half-Finger Gloves, M",2013-07-16,1,,,,
859,"Half-Finger Gloves, M",2013-07-17,3,,,,
859,"Half-Finger Gloves, M",2013-07-19,1,,,,
859,"Half-Finger Gloves, M",2013-07-23,3,,,,
859,"Half-Finger Gloves, M",2013-07-24,2,,,,
859,"Half-Finger Gloves, M",2013-07-25,1,,,,
859,"Half-Finger Gloves, M",2013-07-26,2,,,,
859,"Half-Finger Gloves, M",2013-07-27,1,,,,
859,"Half-Finger Gloves, M",2013-07-28,3,,,,
859,"Half-Finger Gloves, M",2013-07-29,2,,,,
859,"Half-Finger Gloves, M",2013-07-30,1,,,,
859,"Half-Finger Gloves, M",2013-07-31,283,,,,
859,"Half-Finger Gloves, M",2013-08-04,1,,,,
859,"Half-Finger Gloves, M",2013-08-05,3,,,,
859,"Half-Finger Gloves, M",2013-08-06,2,,,,
859,"Half-Finger Gloves, M",2013-08-07,1,,,,
859,"Half-Finger Gloves, M",2013-08-08,3,,,,
859,"Half-Finger Gloves, M",2013-08-09,1,,,,
859,"Half-Finger Gloves, M",2013-08-10,1,,,,
859,"Half-Finger Gloves, M",2013-08-11,3,,,,
859,"Half-Finger Gloves, M",2013-08-14,4,,,,
859,"Half-Finger Gloves, M",2013-08-16,3,,,,
859,"Half-Finger Gloves, M",2013-08-17,2,,,,
859,"Half-Finger Gloves, M",2013-08-19,2,,,,
859,"Half-Finger Gloves, M",2013-08-20,2,,,,
859,"Half-Finger Gloves, M",2013-08-21,2,,,,
859,"Half-Finger Gloves, M",2013-08-22,2,,,,
859,"Half-Finger Gloves, M",2013-08-23,2,,,,
859,"Half-Finger Gloves, M",2013-08-25,2,,,,
859,"Half-Finger Gloves, M",2013-08-26,1,,,,
859,"Half-Finger Gloves, M",2013-08-30,179,,,,
859,"Half-Finger Gloves, M",2013-08-31,1,,,,
859,"Half-Finger Gloves, M",2013-09-01,2,,,,
859,"Half-Finger Gloves, M",2013-09-02,1,,,,
859,"Half-Finger Gloves, M",2013-09-04,2,,,,
859,"Half-Finger Gloves, M",2013-09-05,1,,,,
859,"Half-Finger Gloves, M",2013-09-07,2,,,,
859,"Half-Finger Gloves, M",2013-09-08,3,,,,
859,"Half-Finger Gloves, M",2013-09-10,1,,,,
859,"Half-Finger Gloves, M",2013-09-11,2,,,,
859,"Half-Finger Gloves, M",2013-09-12,1,,,,
859,"Half-Finger Gloves, M",2013-09-13,1,,,,
859,"Half-Finger Gloves, M",2013-09-14,1,,,,
859,"Half-Finger Gloves, M",2013-09-15,1,,,,
859,"Half-Finger Gloves, M",2013-09-16,2,,,,
859,"Half-Finger Gloves, M",2013-09-18,1,,,,
859,"Half-Finger Gloves, M",2013-09-19,1,,,,
859,"Half-Finger Gloves, M",2013-09-20,4,,,,
859,"Half-Finger Gloves, M",2013-09-21,1,,,,
859,"Half-Finger Gloves, M",2013-09-22,1,,,,
859,"Half-Finger Gloves, M",2013-09-24,2,,,,
859,"Half-Finger Gloves, M",2013-09-26,2,,,,
859,"Half-Finger Gloves, M",2013-09-27,2,,,,
859,"Half-Finger Gloves, M",2013-09-28,2,,,,
859,"Half-Finger Gloves, M",2013-09-30,190,,,,
859,"Half-Finger Gloves, M",2013-10-01,1,,,,
859,"Half-Finger Gloves, M",2013-10-02,2,,,,
859,"Half-Finger Gloves, M",2013-10-03,1,,,,
859,"Half-Finger Gloves, M",2013-10-05,3,,,,
859,"Half-Finger Gloves, M",2013-10-06,1,,,,
859,"Half-Finger Gloves, M",2013-10-07,2,,,,
859,"Half-Finger Gloves, M",2013-10-09,1,,,,
859,"Half-Finger Gloves, M",2013-10-11,1,,,,
859,"Half-Finger Gloves, M",2013-10-12,2,,,,
859,"Half-Finger Gloves, M",2013-10-13,3,,,,
859,"Half-Finger Gloves, M",2013-10-14,2,,,,
859,"Half-Finger Gloves, M",2013-10-15,1,,,,
859,"Half-Finger Gloves, M",2013-10-17,2,,,,
859,"Half-Finger Gloves, M",2013-10-19,2,,,,
859,"Half-Finger Gloves, M",2013-10-20,2,,,,
859,"Half-Finger Gloves, M",2013-10-21,2,,,,
859,"Half-Finger Gloves, M",2013-10-23,1,,,,
859,"Half-Finger Gloves, M",2013-10-24,2,,,,
859,"Half-Finger Gloves, M",2013-10-26,2,,,,
859,"Half-Finger Gloves, M",2013-10-27,2,,,,
859,"Half-Finger Gloves, M",2013-10-28,1,,,,
859,"Half-Finger Gloves, M",2013-10-29,1,,,,
859,"Half-Finger Gloves, M",2013-10-30,169,,,,
859,"Half-Finger Gloves, M",2013-11-01,2,,,,
859,"Half-Finger Gloves, M",2013-11-04,2,,,,
859,"Half-Finger Gloves, M",2013-11-05,4,,,,
859,"Half-Finger Gloves, M",2013-11-07,1,,,,
859,"Half-Finger Gloves, M",2013-11-08,2,,,,
859,"Half-Finger Gloves, M",2013-11-09,1,,,,
859,"Half-Finger Gloves, M",2013-11-10,2,,,,
859,"Half-Finger Gloves, M",2013-11-11,2,,,,
859,"Half-Finger Gloves, M",2013-11-12,1,,,,
859,"Half-Finger Gloves, M",2013-11-16,2,,,,
859,"Half-Finger Gloves, M",2013-11-17,2,,,,
859,"Half-Finger Gloves, M",2013-11-18,2,,,,
859,"Half-Finger Gloves, M",2013-11-19,1,,,,
859,"Half-Finger Gloves, M",2013-11-21,2,,,,
859,"Half-Finger Gloves, M",2013-11-22,1,,,,
859,"Half-Finger Gloves, M",2013-11-23,1,,,,
859,"Half-Finger Gloves, M",2013-11-24,2,,,,
859,"Half-Finger Gloves, M",2013-11-25,1,,,,
859,"Half-Finger Gloves, M",2013-11-26,1,,,,
859,"Half-Finger Gloves, M",2013-11-27,2,,,,
859,"Half-Finger Gloves, M",2013-11-28,2,,,,
859,"Half-Finger Gloves, M",2013-11-29,5,,,,
859,"Half-Finger Gloves, M",2013-11-30,82,,,,
859,"Half-Finger Gloves, M",2013-12-01,1,,,,
859,"Half-Finger Gloves, M",2013-12-02,1,,,,
859,"Half-Finger Gloves, M",2013-12-03,1,,,,
859,"Half-Finger Gloves, M",2013-12-05,1,,,,
859,"Half-Finger Gloves, M",2013-12-07,2,,,,
859,"Half-Finger Gloves, M",2013-12-08,1,,,,
859,"Half-Finger Gloves, M",2013-12-10,3,,,,
859,"Half-Finger Gloves, M",2013-12-13,1,,,,
859,"Half-Finger Gloves, M",2013-12-14,2,,,,
859,"Half-Finger Gloves, M",2013-12-15,3,,,,
859,"Half-Finger Gloves, M",2013-12-16,1,,,,
859,"Half-Finger Gloves, M",2013-12-17,2,,,,
859,"Half-Finger Gloves, M",2013-12-19,1,,,,
859,"Half-Finger Gloves, M",2013-12-20,1,,,,
859,"Half-Finger Gloves, M",2013-12-21,1,,,,
859,"Half-Finger Gloves, M",2013-12-23,2,,,,
859,"Half-Finger Gloves, M",2013-12-24,2,,,,
859,"Half-Finger Gloves, M",2013-12-25,3,,,,
859,"Half-Finger Gloves, M",2013-12-26,3,,,,
859,"Half-Finger Gloves, M",2013-12-27,1,,,,
859,"Half-Finger Gloves, M",2013-12-28,1,,,,
859,"Half-Finger Gloves, M",2013-12-29,1,,,,
859,"Half-Finger Gloves, M",2013-12-30,1,,,,
859,"Half-Finger Gloves, M",2013-12-31,65,,,,
859,"Half-Finger Gloves, M",2014-01-02,1,,,,
859,"Half-Finger Gloves, M",2014-01-03,1,,,,
859,"Half-Finger Gloves, M",2014-01-04,1,,,,
859,"Half-Finger Gloves, M",2014-01-06,1,,,,
859,"Half-Finger Gloves, M",2014-01-07,2,,,,
859,"Half-Finger Gloves, M",2014-01-08,2,,,,
859,"Half-Finger Gloves, M",2014-01-09,2,,,,
859,"Half-Finger Gloves, M",2014-01-10,1,,,,
859,"Half-Finger Gloves, M",2014-01-11,3,,,,
859,"Half-Finger Gloves, M",2014-01-12,2,,,,
859,"Half-Finger Gloves, M",2014-01-13,1,,,,
859,"Half-Finger Gloves, M",2014-01-14,1,,,,
859,"Half-Finger Gloves, M",2014-01-15,1,,,,
859,"Half-Finger Gloves, M",2014-01-16,2,,,,
859,"Half-Finger Gloves, M",2014-01-17,1,,,,
859,"Half-Finger Gloves, M",2014-01-19,6,,,,
859,"Half-Finger Gloves, M",2014-01-20,5,,,,
859,"Half-Finger Gloves, M",2014-01-21,1,,,,
859,"Half-Finger Gloves, M",2014-01-22,2,,,,
859,"Half-Finger Gloves, M",2014-01-23,3,,,,
859,"Half-Finger Gloves, M",2014-01-25,1,,,,
859,"Half-Finger Gloves, M",2014-01-26,3,,,,
859,"Half-Finger Gloves, M",2014-01-27,1,,,,
859,"Half-Finger Gloves, M",2014-01-29,55,,,,
859,"Half-Finger Gloves, M",2014-01-31,1,,,,
859,"Half-Finger Gloves, M",2014-02-01,1,,,,
859,"Half-Finger Gloves, M",2014-02-04,3,,,,
859,"Half-Finger Gloves, M",2014-02-05,3,,,,
859,"Half-Finger Gloves, M",2014-02-06,1,,,,
859,"Half-Finger Gloves, M",2014-02-07,2,,,,
859,"Half-Finger Gloves, M",2014-02-09,6,,,,
859,"Half-Finger Gloves, M",2014-02-10,2,,,,
859,"Half-Finger Gloves, M",2014-02-11,2,,,,
859,"Half-Finger Gloves, M",2014-02-12,1,,,,
859,"Half-Finger Gloves, M",2014-02-13,4,,,,
859,"Half-Finger Gloves, M",2014-02-14,1,,,,
859,"Half-Finger Gloves, M",2014-02-15,1,,,,
859,"Half-Finger Gloves, M",2014-02-16,2,,,,
859,"Half-Finger Gloves, M",2014-02-17,3,,,,
859,"Half-Finger Gloves, M",2014-02-18,1,,,,
859,"Half-Finger Gloves, M",2014-02-19,1,,,,
859,"Half-Finger Gloves, M",2014-02-20,2,,,,
859,"Half-Finger Gloves, M",2014-02-21,1,,,,
859,"Half-Finger Gloves, M",2014-02-25,2,,,,
859,"Half-Finger Gloves, M",2014-02-26,2,,,,
859,"Half-Finger Gloves, M",2014-02-27,3,,,,
859,"Half-Finger Gloves, M",2014-02-28,2,,,,
859,"Half-Finger Gloves, M",2014-03-01,133,,,,
859,"Half-Finger Gloves, M",2014-03-02,1,,,,
859,"Half-Finger Gloves, M",2014-03-03,3,,,,
859,"Half-Finger Gloves, M",2014-03-05,2,,,,
859,"Half-Finger Gloves, M",2014-03-06,2,,,,
859,"Half-Finger Gloves, M",2014-03-07,1,,,,
859,"Half-Finger Gloves, M",2014-03-09,2,,,,
859,"Half-Finger Gloves, M",2014-03-10,1,,,,
859,"Half-Finger Gloves, M",2014-03-12,1,,,,
859,"Half-Finger Gloves, M",2014-03-14,1,,,,
859,"Half-Finger Gloves, M",2014-03-16,2,,,,
859,"Half-Finger Gloves, M",2014-03-17,3,,,,
859,"Half-Finger Gloves, M",2014-03-18,3,,,,
859,"Half-Finger Gloves, M",2014-03-19,3,,,,
859,"Half-Finger Gloves, M",2014-03-20,1,,,,
859,"Half-Finger Gloves, M",2014-03-22,1,,,,
859,"Half-Finger Gloves, M",2014-03-23,3,,,,
859,"Half-Finger Gloves, M",2014-03-24,2,,,,
859,"Half-Finger Gloves, M",2014-03-25,5,,,,
859,"Half-Finger Gloves, M",2014-03-26,3,,,,
859,"Half-Finger Gloves, M",2014-03-27,1,,,,
859,"Half-Finger Gloves, M",2014-03-28,4,,,,
859,"Half-Finger Gloves, M",2014-03-30,1,,,,
859,"Half-Finger Gloves, M",2014-03-31,137,,,,
859,"Half-Finger Gloves, M",2014-04-01,4,,,,
859,"Half-Finger Gloves, M",2014-04-03,3,,,,
859,"Half-Finger Gloves, M",2014-04-04,2,,,,
859,"Half-Finger Gloves, M",2014-04-05,2,,,,
859,"Half-Finger Gloves, M",2014-04-06,2,,,,
859,"Half-Finger Gloves, M",2014-04-07,1,,,,
859,"Half-Finger Gloves, M",2014-04-08,4,,,,
859,"Half-Finger Gloves, M",2014-04-09,1,,,,
859,"Half-Finger Gloves, M",2014-04-10,1,,,,
859,"Half-Finger Gloves, M",2014-04-11,3,,,,
859,"Half-Finger Gloves, M",2014-04-12,4,,,,
859,"Half-Finger Gloves, M",2014-04-13,1,,,,
859,"Half-Finger Gloves, M",2014-04-14,1,,,,
859,"Half-Finger Gloves, M",2014-04-16,1,,,,
859,"Half-Finger Gloves, M",2014-04-17,1,,,,
859,"Half-Finger Gloves, M",2014-04-18,2,,,,
859,"Half-Finger Gloves, M",2014-04-19,1,,,,
859,"Half-Finger Gloves, M",2014-04-20,1,,,,
859,"Half-Finger Gloves, M",2014-04-21,4,,,,
859,"Half-Finger Gloves, M",2014-04-22,1,,,,
859,"Half-Finger Gloves, M",2014-04-23,2,,,,
859,"Half-Finger Gloves, M",2014-04-24,3,,,,
859,"Half-Finger Gloves, M",2014-04-25,2,,,,
859,"Half-Finger Gloves, M",2014-04-26,3,,,,
859,"Half-Finger Gloves, M",2014-04-27,1,,,,
859,"Half-Finger Gloves, M",2014-04-28,1,,,,
859,"Half-Finger Gloves, M",2014-04-29,2,,,,
859,"Half-Finger Gloves, M",2014-05-01,155,,,,
859,"Half-Finger Gloves, M",2014-05-03,4,,,,
859,"Half-Finger Gloves, M",2014-05-05,3,,,,
859,"Half-Finger Gloves, M",2014-05-06,3,,,,
859,"Half-Finger Gloves, M",2014-05-07,4,,,,
859,"Half-Finger Gloves, M",2014-05-08,1,,,,
859,"Half-Finger Gloves, M",2014-05-10,2,,,,
859,"Half-Finger Gloves, M",2014-05-11,2,,,,
859,"Half-Finger Gloves, M",2014-05-12,3,,,,
859,"Half-Finger Gloves, M",2014-05-13,1,,,,
859,"Half-Finger Gloves, M",2014-05-14,4,,,,
859,"Half-Finger Gloves, M",2014-05-15,1,,,,
859,"Half-Finger Gloves, M",2014-05-16,3,,,,
859,"Half-Finger Gloves, M",2014-05-17,2,,,,
859,"Half-Finger Gloves, M",2014-05-19,1,,,,
859,"Half-Finger Gloves, M",2014-05-20,1,,,,
859,"Half-Finger Gloves, M",2014-05-21,1,,,,
859,"Half-Finger Gloves, M",2014-05-22,1,,,,
859,"Half-Finger Gloves, M",2014-05-23,1,,,,
859,"Half-Finger Gloves, M",2014-05-24,1,,,,
859,"Half-Finger Gloves, M",2014-05-27,1,,,,
859,"Half-Finger Gloves, M",2014-05-28,2,,,,
859,"Half-Finger Gloves, M",2014-05-29,3,,,,
859,"Half-Finger Gloves, M",2014-05-31,2,,,,
859,"Half-Finger Gloves, M",2014-06-03,2,,,,
859,"Half-Finger Gloves, M",2014-06-05,2,,,,
859,"Half-Finger Gloves, M",2014-06-06,1,,,,
859,"Half-Finger Gloves, M",2014-06-07,1,,,,
859,"Half-Finger Gloves, M",2014-06-08,1,,,,
859,"Half-Finger Gloves, M",2014-06-10,1,,,,
859,"Half-Finger Gloves, M",2014-06-11,1,,,,
859,"Half-Finger Gloves, M",2014-06-12,2,,,,
859,"Half-Finger Gloves, M",2014-06-13,1,,,,
859,"Half-Finger Gloves, M",2014-06-15,1,,,,
859,"Half-Finger Gloves, M",2014-06-16,1,,,,
859,"Half-Finger Gloves, M",2014-06-18,1,,,,
859,"Half-Finger Gloves, M",2014-06-19,1,,,,
859,"Half-Finger Gloves, M",2014-06-21,2,,,,
859,"Half-Finger Gloves, M",2014-06-22,1,,,,
859,"Half-Finger Gloves, M",2014-06-23,1,,,,
859,"Half-Finger Gloves, M",2014-06-25,1,,,,
859,"Half-Finger Gloves, M",2014-06-26,1,,,,
859,"Half-Finger Gloves, M",2014-06-27,1,,,,
859,"Half-Finger Gloves, M",2014-06-30,1,,,,
858,"Half-Finger Gloves, S",2012-05-30,50,,,,
858,"Half-Finger Gloves, S",2012-06-30,53,,,,
858,"Half-Finger Gloves, S",2012-07-31,46,,,,
858,"Half-Finger Gloves, S",2012-08-30,37,,,,
858,"Half-Finger Gloves, S",2012-09-30,43,,,,
858,"Half-Finger Gloves, S",2012-10-30,52,,,,
858,"Half-Finger Gloves, S",2012-11-30,22,,,,
858,"Half-Finger Gloves, S",2012-12-31,46,,,,
858,"Half-Finger Gloves, S",2013-01-28,22,,,,
858,"Half-Finger Gloves, S",2013-02-28,45,,,,
858,"Half-Finger Gloves, S",2013-03-30,52,,,,
858,"Half-Finger Gloves, S",2013-04-30,52,,,,
858,"Half-Finger Gloves, S",2013-05-30,144,,,,
858,"Half-Finger Gloves, S",2013-06-01,1,,,,
858,"Half-Finger Gloves, S",2013-06-03,1,,,,
